name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
52171-900,2023-01-22T12:00:00,29.8,33.8,22.9,66.56,0,0,,0,0,11.5,13,90,1012.1,73.5,15.2,1001,3.6,10,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-22T13:00:00,30,34.1,23,66.18,0,0,,0,0,10.8,13,110,1011,89,10,1000,3.6,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-22T14:00:00,30,34.1,23,66.18,0,0,,0,0,12.2,16.6,100,1010,89,10,890,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-22T15:00:00,29.7,32.9,21.9,62.82,0,0,,0,0,13.3,14.8,80,1010.3,50,15.2,714,2.6,7,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-22T16:00:00,29,32,22,65.98,0,0,,0,0,15.1,13,90,1010,50,10,480,1.7,5,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-22T17:00:00,29,32,22,65.98,0,0,,0,0,16.2,14.8,80,1010,50,10,237,0.9,2,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-22T18:00:00,28.1,31.3,22.9,73.61,0,0,,0,0,18.4,11.2,100,1011,50,15.2,33,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-22T19:00:00,28,31.3,23,74.3,0,0,,0,0,20.5,11.2,90,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-23T09:00:00,29.2,32.9,22.9,69.05,0,0,,0,0,10.4,11.2,60,1013.1,73.5,15.2,698,2.5,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-23T10:00:00,30,34.1,23,66.18,0,0,,0,0,9.7,14.8,90,1013,50,10,880,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-23T11:00:00,30,34.1,23,66.18,0,0,,0,0,11.2,13,90,1013,50,10,995,3.6,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-23T12:00:00,29.9,33.9,22.9,66.16,0,0,,0,0,11.9,16.6,110,1012.4,50,15.2,955,3.4,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-23T13:00:00,30,34.1,23,66.18,0,0,,0,0,12.2,20.5,120,1012,50,10,897,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-23T14:00:00,29,32.8,23,70.11,0,0,,0,0,14,18.4,100,1011,27.6,10,884,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-23T15:00:00,29,32,22.1,66.19,0,0,,0,0,15.8,13,90,1011.2,50,15.2,712,2.6,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-23T16:00:00,29,32,22,65.98,0,0,,0,0,16.9,11.2,113.2,1011,89,10,488,1.8,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-23T17:00:00,28,30.7,22,69.92,0,0,,0,0,18.7,14.8,110,1011,89,10,240,0.9,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-23T18:00:00,28.1,30.8,22.1,69.93,0,0,,0,0,20.5,11.2,110,1011.1,83.9,15.2,34,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-23T19:00:00,28,30.7,22,69.92,0,0,,0,0,19.8,11.2,120,1011,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-23T20:00:00,28,30.7,22,69.92,0,0,rain,0,0,19.1,13,110,1012,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-23T21:00:00,27.8,30.3,21.9,70.33,0,0,rain,0,0,20.5,13,110,1013,73.5,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-23T22:00:00,28,30.7,22,69.92,0,0,rain,0,0,22,13,110,1013,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-23T23:00:00,28,30.7,22,69.92,0,0,rain,0,0,22,13,100,1012,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T00:00:00,27.2,29.4,21.9,73,0,0,rain,0,0,21.6,9.4,100,1011.3,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T01:00:00,27,29.2,22,74.14,0,0,rain,0,0,15.5,9.4,80,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T02:00:00,25,25,22,83.45,0,0,rain,0,0,14,16.6,180,1011,89,4,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T03:00:00,24.1,24.1,21.9,87.77,7,100,rain,0,0,17.6,5.4,300,1010.4,83.9,9,0,,0,10,"Rain, Partially cloudy",rain,"82899099999,SBRF"
52171-900,2023-01-24T04:00:00,25,25,22,83.45,0,0,rain,0,0,18.4,3.6,98.5,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T05:00:00,25,25,22,83.45,0,0,rain,0,0,17.3,3.6,300,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T06:00:00,26.9,29,21.8,73.65,0,0,rain,0,0,19.1,7.6,100,1011.2,50,15.2,26,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-24T07:00:00,28,30.1,21,65.77,0,0,rain,0,0,17.3,9.4,80,1012,50,10,216,0.8,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-24T08:00:00,28,30.1,21,65.77,0,0,rain,0,0,14.4,13,100,1012,50,10,466,1.7,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-24T11:00:00,30,33.3,22,62.28,0,0,,0,0,13.3,11.2,100,1011,50,10,980,3.5,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-24T12:00:00,29.8,32.9,21.8,62.23,0,0,,0,0,13.3,13,100,1011.1,27.6,15.2,1053,3.8,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-24T13:00:00,30,32.6,21,58.58,0,0,,0,0,14,11.2,70,1010,27.6,10,1015,3.7,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-24T14:00:00,29,31.4,21,62.06,0,0,,0,0,13,16.6,90,1009,50,10,899,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-24T15:00:00,28.9,32.4,22.7,69.43,0,0,,0,0,13.7,16.6,100,1009.2,50,15.2,721,2.6,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-24T16:00:00,29,32,22,65.98,0,0,,0,0,16.6,14.8,90,1009,27.6,10,494,1.8,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-24T17:00:00,28,30.1,21,65.77,0,0,,0,0,19.1,14.8,80,1008,27.6,10,244,0.9,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-24T18:00:00,27.9,30.4,21.8,69.46,0,0,,0,0,21.6,14.8,90,1010,27.6,15.2,35,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T19:00:00,28,30.7,22,69.92,0,0,,0,0,21.6,11.2,80,1010,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T20:00:00,27,29.2,22,74.14,0,0,,0,0,22.7,11.2,90,1011,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T21:00:00,27.7,29.7,20.7,65.72,0,0,,0,0,22.3,13,100,1011.9,50,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T22:00:00,27,28.8,21,69.74,0,0,,0,0,20.9,13,90,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-24T23:00:00,27,28.8,21,69.74,0,0,,0,0,19.8,11.2,90,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T00:00:00,26.9,28.4,20.2,66.6,0,0,,0,0,17.6,9.4,90,1011,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T01:00:00,26,26,20,69.55,0,0,,0,0,14,9.4,100,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T02:00:00,27,28.8,21,69.74,0,0,,0,0,12.6,9.4,90,1010,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T03:00:00,26.8,28.3,20.2,67.01,0,0,,0,0,9.7,7.6,80,1009.4,50,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T04:00:00,27,28.5,20,65.56,0,0,,0,0,7.2,7.6,70,1010,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T05:00:00,27,28.5,20,65.56,0,0,,0,0,5.8,11.2,100,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T06:00:00,26.9,28.4,20.1,66.18,0,0,,0,0,8.3,5.4,80,1011.1,50,15.2,28,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T07:00:00,28,29.7,20,61.84,0,0,,0,0,10.8,9.4,70,1011,50,10,233,0.8,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T08:00:00,28,29.7,20,61.84,0,0,,0,0,10.8,9.4,70,1011,50,10,489,1.8,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T09:00:00,29,30.8,20.1,58.54,0,0,,0,0,11.5,14.8,80,1011.9,50,15.2,722,2.6,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T10:00:00,29,30.8,20,58.35,0,0,,0,0,11.2,13,90,1011,50,10,908,3.3,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T11:00:00,29,30.8,20,58.35,0,0,,0,0,11.2,13,70,1011,50,10,1028,3.7,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T12:00:00,29.2,30.9,19.9,57.45,0,0,,0,0,11.2,16.6,60,1011,44.8,15.2,1071,3.9,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T13:00:00,29,31.4,21,62.06,0,0,,0,0,10.8,16.6,80,1010,50,10,1036,3.7,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T14:00:00,29,31.4,21,62.06,0,0,,0,0,11.2,14.8,80,1010,50,10,923,3.3,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T15:00:00,29.1,31.3,20.7,60.89,0,0,,0,0,11.5,14.8,90,1009.3,27.6,15.2,745,2.7,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T16:00:00,29,30.8,20,58.35,0,0,,0,0,13.7,14.8,70,1009,27.6,10,514,1.9,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T17:00:00,29,30.8,20,58.35,0,0,,0,0,15.8,13,60,1009,27.6,10,255,0.9,3,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-25T18:00:00,27.9,29.6,20.2,62.81,0,0,,0,0,21.2,11.2,100,1009.4,1.3,15.2,37,0.1,0,10,Clear,clear-night,"82899099999,SBRF"
52171-900,2023-01-25T19:00:00,28,30.1,21,65.77,0,0,,0,0,23.4,9.4,80,1010,27.6,10,0,,0,3,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T20:00:00,27,28.8,21,69.74,0,0,,0,0,23,13,70,1010,27.6,10,0,,0,3,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T21:00:00,27.2,29.1,21.1,69.32,0,0,,0,0,18.4,9.4,70,1011.1,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T22:00:00,27,28.8,21,69.74,0,0,,0,0,15.8,11.2,80,1011,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-25T23:00:00,27,28.8,21,69.74,0,0,,0,0,14.8,7.6,80,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T00:00:00,27.1,29.2,21.7,72.75,0,0,,0,0,14.8,7.6,70,1010.4,73.5,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T01:00:00,27,28.8,21,69.74,0,0,,0,0,13.3,7.6,60,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T02:00:00,27,28.8,21,69.74,0,0,,0,0,8.6,7.6,60,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T03:00:00,25.9,25.9,21.2,75.14,0,0,,0,0,5,5.4,10,1009.9,83.9,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T04:00:00,25,25,22,83.45,0,0,,0,0,4.7,3.6,310,1010,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T05:00:00,24,24,21,83.34,0,0,,0,0,3.6,7.6,330,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T06:00:00,23.8,23.8,20.8,83.32,0,0,,0,0,8.6,7.6,310,1011,50,15.2,23,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-26T07:00:00,26,26,22,78.64,0,0,,0,0,10.8,3.6,69.3,1011,50,10,212,0.8,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-26T08:00:00,28,30.7,22,69.92,0,0,,0,0,11.5,3.6,79.5,1011,50,10,469,1.7,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-26T09:00:00,28.9,31.3,21.2,63.03,0,0,,0,0,13.3,14.8,80,1011.4,50,15.2,698,2.5,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-26T10:00:00,29,32,22,65.98,0,0,,0,0,14.8,14.8,70,1011,50,10,878,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-26T11:00:00,30,33.3,22,62.28,0,0,,0,0,15.8,16.6,70,1011,50,10,997,3.6,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-26T14:00:00,30,33.3,22,62.28,0,0,,0,0,15.8,14.8,100,1009,50,10,901,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-26T15:00:00,29.8,32.9,21.8,62.23,0,0,,0,0,15.1,14.8,80,1009.1,44.8,15.2,726,2.6,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-26T16:00:00,29,32,22,65.98,0,0,,0,0,15.1,13,90,1009,50,10,499,1.8,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-26T17:00:00,28,30.7,22,69.92,0,0,,0,0,14.8,13,80,1009,50,10,244,0.9,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-26T18:00:00,28.1,30.6,21.7,68.62,0,0,,0,0,18.4,13,90,1010.1,44.8,15.2,34,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T19:00:00,28,30.7,22,69.92,0,0,,0,0,18.7,11.2,110,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T20:00:00,28,30.7,22,69.92,0,0,,0,0,19.1,11.2,90,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T21:00:00,27.9,30.5,21.9,69.9,0,0,,0,0,18.4,11.2,100,1012,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T22:00:00,28,30.7,22,69.92,0,0,,0,0,15.8,13,110,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-26T23:00:00,28,30.7,22,69.92,0,0,,0,0,14.4,11.2,100,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T00:00:00,27.2,29.5,22.2,74.16,0,0,,0,0,11.9,9.4,100,1011.3,55.2,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T01:00:00,27,29.2,22,74.14,0,0,,0,0,7.6,7.6,110,1011,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T02:00:00,27,29.2,22,74.14,0,0,,0,0,4.3,7.6,90,1010,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T03:00:00,27.1,29,21.2,70.19,0,0,,0,0,6.1,7.6,60,1010.4,50,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T04:00:00,27,29.2,22,74.14,0,0,,0,0,4.3,9.4,110,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T05:00:00,27,29.2,22,74.14,0,0,,0,0,3.2,11.2,110,1011,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T06:00:00,27.2,29.5,22.1,73.7,0,0,,0,0,3.2,11.2,110,1012.2,27.6,15.2,24,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T07:00:00,28,31.3,23,74.3,0,0,rain,0,0,9.7,9.4,100,1012,50,10,215,0.8,2,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T08:00:00,29,32,22,65.98,0,0,rain,0,0,13.3,13,110,1013,89,10,464,1.7,5,30,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T09:00:00,28.9,32,22.2,67.01,0,0,rain,0,0,14.8,13,110,1013.2,73.5,15.2,692,2.5,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T10:00:00,29,32.8,23,70.11,0,0,,0,0,14.8,14.8,100,1013,89,10,870,3.1,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T11:00:00,30,34.1,23,66.18,0,0,,0,0,16.2,16.6,110,1012,50,10,990,3.6,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T12:00:00,30.2,34.4,23.1,65.8,0,0,,0,0,17.3,16.6,120,1012.1,73.5,15.2,1036,3.7,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T13:00:00,30,34.1,23,66.18,0,0,,0,0,16.9,14.8,100,1011,89,10,1000,3.6,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T14:00:00,30,34.1,23,66.18,0,0,,0,0,16.9,14.8,100,1011,50,10,888,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T15:00:00,30,34,22.8,65.35,0,0,,0,0,16.6,13,100,1011.1,50,15.2,710,2.6,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T16:00:00,29,32.8,23,70.11,0,0,,0,0,15.8,14.8,120,1011,50,10,491,1.8,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T17:00:00,29,32.8,23,70.11,0,0,,0,0,15.1,13,110,1011,27.6,10,242,0.9,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-27T18:00:00,28.1,30.8,22.2,70.38,0,0,,0,0,17.6,11.2,90,1011.9,27.6,15.2,34,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T19:00:00,28,30.7,22,69.92,0,0,,0,0,16.6,11.2,100,1012,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T20:00:00,28,31.3,23,74.3,0,0,,0,0,17.3,11.2,110,1013,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T21:00:00,27.9,30.9,22.7,73.59,0,0,,0,0,18.7,13,110,1013.3,50,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T22:00:00,28,31.3,23,74.3,0,0,rain,0,0,19.1,13,110,1013,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-27T23:00:00,28,30.7,22,69.92,0,0,,0,0,16.2,11.2,100,1013,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T00:00:00,27.8,30.8,22.8,74.27,0,0,rain,0,0,19.8,11.2,110,1012.4,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T01:00:00,28,30.7,22,69.92,0,0,rain,0,0,22,11.2,120,1012,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T02:00:00,28,30.7,22,69.92,0,0,rain,0,0,20.9,14.8,120,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T03:00:00,27.2,29.4,21.9,73,0,0,rain,0,0,22.7,18.4,120,1012,44.8,15.2,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T04:00:00,27,28.8,21,69.74,0,0,rain,0,0,22.3,16.6,120,1012,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T05:00:00,27,28.8,21,69.74,0,0,rain,0,0,27.7,16.6,110,1013,27.6,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T06:00:00,27,28.8,21,69.74,0,0,,0,0,25.9,16.6,120,1013,27.6,10,24,0.1,0,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T07:00:00,28,30.1,21,65.77,0,0,,0,0,20.5,14.8,120,1014,50,10,215,0.8,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T08:00:00,29,30.8,20,58.35,0,0,,0,0,20.2,14.8,120,1014,89,10,399,1.4,4,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T09:00:00,28,30.1,21,65.77,0,0,,0,0,20.9,14.8,120,1014,89,10,623,2.2,6,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T10:00:00,30,33.3,22,62.28,0,0,,0,0,22,18.4,110,1013,89,10,898,3.2,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T11:00:00,30,32.6,21,58.58,0,0,,0,0,22.3,22.3,130,1013,50,10,1018,3.7,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T12:00:00,30,31.9,20,55.08,0,0,,0,0,22,22.3,120,1013,50,10,1060,3.8,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T13:00:00,30,31.9,20,55.08,0,0,,0,0,22.3,22.3,130,1012,50,10,1025,3.7,10,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T14:00:00,30,31.9,20,55.08,0,0,,0,0,22.7,20.5,130,1012,50,10,914,3.3,9,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T15:00:00,30,32.6,21,58.58,0,0,,0,0,21.6,18.4,130,1011,50,10,734,2.6,7,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T16:00:00,29,31.4,21,62.06,0,0,,0,0,22,22.3,150,1012,50,10,479,1.7,5,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T17:00:00,29,30.8,20,58.35,0,0,,0,0,20.9,18.4,140,1012,50,10,234,0.8,2,10,Partially cloudy,partly-cloudy-day,"82899099999,SBRF"
52171-900,2023-01-28T18:00:00,28,29.2,19,58.11,0,0,,0,0,22.3,16.6,140,1013,50,10,35,0.1,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T19:00:00,28,29.7,20,61.84,0,0,,0,0,22.3,18.4,140,1013,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T20:00:00,28,29.7,20,61.84,0,0,rain,0,0,22,18.4,140,1014,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T21:00:00,27,28.5,20,65.56,0,0,,0,0,20.9,13,140,1014,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T22:00:00,27,28.5,20,65.56,0,0,,0,0,20.5,14.8,140,1014,50,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-28T23:00:00,27,28.5,20,65.56,0,0,,0,0,21.2,14.8,120,1013,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-29T00:00:00,27,28.5,20,65.56,0,0,,0,0,18,18.4,130,1013,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-29T01:00:00,27,28.5,20,65.56,0,0,,0,0,16.9,14.8,120,1012,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-29T02:00:00,27,28.5,20,65.56,0,0,,0,0,18.7,11.2,130,1011,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
52171-900,2023-01-29T03:00:00,27,28.5,20,65.56,0,0,,0,0,17.3,11.2,120,1011,89,10,0,,0,10,Partially cloudy,partly-cloudy-night,"82899099999,SBRF"
