Data,Temperatura,Humidade,Pressao,Velocidade do vento,Direcao do vento,Rajada de vento,Precipitacao,Luminosidade,Incidencia solar,Ponto de orvalho,n
20/04/2023 12:00:00 -03:00,31.2,74.8,1011,1.9,103.2,6.8,0,39710,8,25.9,137
20/04/2023 13:00:00 -03:00,31.2,75.1,1010.4,2.1,92,6.8,0,42187,6,26,136
20/04/2023 14:00:00 -03:00,30.6,75.9,1009.8,2.2,100.2,5.4,0,24839,3,25.6,135
20/04/2023 15:00:00 -03:00,30,77.7,1009.6,1.9,99.5,5.4,0,24505,2,25.4,134
20/04/2023 16:00:00 -03:00,28.9,79.2,1009.9,1.5,98.1,5.4,0,4104,1,24.7,133
20/04/2023 17:00:00 -03:00,28.2,82.4,1010.1,1.4,100.7,5.4,0,270,0,24.7,132
20/04/2023 18:00:00 -03:00,27.8,84.6,1010.2,0.7,106.9,5.4,0,0,0,24.8,131
20/04/2023 19:00:00 -03:00,27.5,85.5,1010.8,0.4,108.7,5.4,0,0,0,24.6,130
20/04/2023 20:00:00 -03:00,27.1,87.5,1011.6,0.1,123.1,2.5,0,0,0,24.7,129
20/04/2023 21:00:00 -03:00,26.4,90.2,1012.2,0.1,142.3,2.5,0,0,0,24.4,128
20/04/2023 22:00:00 -03:00,24.4,98,1012.8,0,180,0,0,0,0,24,127
20/04/2023 23:00:00 -03:00,24.2,99,1012.6,0,180,0,0,0,0,23.8,126
21/04/2023 00:00:00 -03:00,24.1,99,1012.1,0,188,1.1,3.3,0,0,23.8,125
21/04/2023 01:00:00 -03:00,24.3,99,1011.5,0,180,1.1,0,0,0,24,124
21/04/2023 02:00:00 -03:00,24.1,99,1011.1,0,180,0,0,0,0,23.8,123
21/04/2023 03:00:00 -03:00,23.7,99,1011.1,0,180,0,0,0,0,23.4,122
21/04/2023 04:00:00 -03:00,23.3,99,1011.1,0,180,0,0,0,0,23,121
21/04/2023 05:00:00 -03:00,23.1,99,1011.2,0,180,0,0,1354,0,22.8,120
21/04/2023 06:00:00 -03:00,24.3,99,1011.3,0,180,0,0,16816,2,24,119
21/04/2023 07:00:00 -03:00,28.3,88.6,1011.8,0,180,1.1,0,23077,3,26,118
21/04/2023 08:00:00 -03:00,29.7,81.6,1012,0.2,108,5.4,0,29500,5,25.9,117
21/04/2023 09:00:00 -03:00,30.7,74.2,1011.9,1,122.5,4,0,41104,9,25.3,116
21/04/2023 10:00:00 -03:00,30.8,73.8,1011.4,1.5,111.6,5.4,0,38095,8,25.3,115
21/04/2023 11:00:00 -03:00,31.1,72.7,1010.7,1.5,119.1,6.8,0,38028,8,25.3,114
21/04/2023 12:00:00 -03:00,30.6,74.1,1010,1.8,104.5,8.6,0,30721,6,25.2,113
21/04/2023 13:00:00 -03:00,29.9,77,1009.2,1.2,108.6,5.4,0,24787,4,25.2,112
21/04/2023 14:00:00 -03:00,30.4,72.4,1008.8,1.3,117.7,5.4,0,34256,4,24.6,111
21/04/2023 15:00:00 -03:00,29.8,76.3,1009,1.6,103.6,5.4,0,24565,2,25,110
21/04/2023 16:00:00 -03:00,28.6,80.4,1009.3,1.5,96.1,6.8,0,4371,1,24.7,109
21/04/2023 17:00:00 -03:00,27.8,84.3,1009.9,0.3,141.5,4,0,186,0,24.7,108
21/04/2023 18:00:00 -03:00,27.2,86.6,1010.2,0,130,2.5,0,0,0,24.6,107
21/04/2023 19:00:00 -03:00,27.1,86.3,1010.6,0.2,141.9,2.5,0,0,0,24.4,106
21/04/2023 20:00:00 -03:00,27.3,83.9,1010.9,0.3,140.1,2.5,0,0,0,24.1,105
21/04/2023 21:00:00 -03:00,27,84.2,1011,0.2,140.5,4,0,0,0,23.9,104
21/04/2023 22:00:00 -03:00,27,83.9,1011.1,0.2,142.9,4,0,0,0,23.8,103
21/04/2023 23:00:00 -03:00,27,85.4,1010.8,0.4,125,5.4,0,0,0,24.1,102
22/04/2023 00:00:00 -03:00,27.1,83.8,1010.2,0.6,129.8,4,0,0,0,23.9,101
22/04/2023 01:00:00 -03:00,26.8,84.2,1009.6,0.3,132.8,4,0,0,0,23.8,100
22/04/2023 02:00:00 -03:00,26.8,85,1009.2,0.4,152.1,4,0,0,0,23.8,99
22/04/2023 03:00:00 -03:00,26.7,84.5,1009,0.6,151.5,4,0,0,0,23.7,98
22/04/2023 04:00:00 -03:00,26.4,84.2,1009.2,0.4,153.6,5.4,0,0,0,23.3,97
22/04/2023 05:00:00 -03:00,26.6,80.9,1009.6,0.9,140.9,5.4,0,1918,0,22.8,96
22/04/2023 06:00:00 -03:00,27.7,76.1,1010,0.7,150.1,4,0,16665,2,22.9,95
22/04/2023 07:00:00 -03:00,28.6,76.2,1010.7,1.6,139.1,5.4,0,19451,2,23.7,94
22/04/2023 08:00:00 -03:00,28.2,81.3,1011.3,1.6,132.3,6.8,0.3,22899,4,24.5,93
22/04/2023 09:00:00 -03:00,29.9,73.3,1011.4,2.2,131.7,8.6,0,39135,8,24.4,92
22/04/2023 10:00:00 -03:00,30.2,71.4,1010.9,2.4,125,6.8,0,38168,9,24.3,91
22/04/2023 11:00:00 -03:00,30.5,71.2,1010,2.8,118.3,8.6,0,43896,9,24.4,90
22/04/2023 12:00:00 -03:00,30.6,71.3,1009,2.6,107.6,8.6,0,44626,8,24.6,89
22/04/2023 13:00:00 -03:00,30.9,71.2,1008.4,2,121.1,8.6,0,42622,6,24.8,88
22/04/2023 14:00:00 -03:00,30,75.8,1008.2,2,142.3,6.8,0,26062,3,25,87
22/04/2023 15:00:00 -03:00,29,79.9,1008.2,1.4,146.3,8.6,0,13260,2,25,86
22/04/2023 16:00:00 -03:00,28.3,81.6,1008.7,1.5,145.4,5.4,0,4722,1,24.6,85
22/04/2023 17:00:00 -03:00,27.2,87.8,1009.1,0.8,159.6,5.4,0,146,0,24.8,84
22/04/2023 18:00:00 -03:00,26.8,90.5,1009.5,0.2,159.6,4,0,0,0,24.9,83
22/04/2023 19:00:00 -03:00,25.9,95.8,1009.9,0.1,165.3,2.5,0.6,0,0,25,82
22/04/2023 20:00:00 -03:00,26.3,93.6,1010.2,0.4,146.5,5.4,0,0,0,25,81
22/04/2023 21:00:00 -03:00,27.4,86.2,1010.2,1.5,121.8,8.6,0,0,0,24.7,80
22/04/2023 22:00:00 -03:00,27.5,84.8,1009.9,1.5,132.5,10.1,0,0,0,24.5,79
22/04/2023 23:00:00 -03:00,27.4,83.6,1009.6,1.6,127.5,5.4,0,0,0,24.2,78
23/04/2023 00:00:00 -03:00,27.3,82.3,1009,1.3,130.4,6.8,0,0,0,23.9,77
23/04/2023 01:00:00 -03:00,26.9,83,1008.6,0.5,137.9,5.4,0,0,0,23.6,76
23/04/2023 02:00:00 -03:00,26.3,85.7,1008.4,0.1,156.4,2.5,0,0,0,23.6,75
23/04/2023 03:00:00 -03:00,25.9,88.4,1008.3,0,180,1.1,0,0,0,23.6,74
23/04/2023 04:00:00 -03:00,24.2,96.4,1008.7,0,180,0,0,0,0,23.5,73
23/04/2023 05:00:00 -03:00,23.8,98.6,1009.2,0,180,0,0,1594,0,23.5,72
23/04/2023 06:00:00 -03:00,25.4,93.4,1009.8,0,218,2.5,0,12385,2,24.1,71
23/04/2023 07:00:00 -03:00,27.5,86.1,1010.4,0.2,231.6,4,0,17388,2,24.8,70
23/04/2023 08:00:00 -03:00,28.2,84.9,1010.9,0.6,159,5.4,0.6,34224,6,25.1,69
23/04/2023 09:00:00 -03:00,29.8,79.2,1010.8,1.4,123.5,6.8,0,35254,7,25.6,68
23/04/2023 10:00:00 -03:00,30.1,76.7,1010.5,1.9,115.1,6.8,0,36949,8,25.3,67
23/04/2023 11:00:00 -03:00,30.6,74.6,1009.9,1.8,128.3,5.4,0,38447,8,25.3,66
23/04/2023 12:00:00 -03:00,30.4,74.4,1009.4,2.3,132.8,8.6,0,33758,6,25.1,65
23/04/2023 13:00:00 -03:00,30.3,73.9,1009.1,2.1,134.4,6.8,0,34192,5,24.9,64
23/04/2023 14:00:00 -03:00,30.3,74.8,1008.9,1.9,147.5,6.8,0,31250,4,25.1,63
23/04/2023 15:00:00 -03:00,29.8,76.7,1009.2,1.3,153.2,5.4,0,19084,2,25,62
23/04/2023 16:00:00 -03:00,28.8,78,1009.6,1.1,146.1,5.4,0,6114,1,24.4,61
23/04/2023 17:00:00 -03:00,27.4,83.2,1010.5,0.7,158.9,5.4,0,105,0,24.1,60
23/04/2023 18:00:00 -03:00,25.8,89.8,1010.8,0,180,0,0,0,0,23.8,59
23/04/2023 19:00:00 -03:00,25.8,91.8,1011.2,0,173,2.5,0,0,0,24.2,58
23/04/2023 20:00:00 -03:00,25.9,92.5,1011.4,0,155,1.1,0,0,0,24.4,57
23/04/2023 21:00:00 -03:00,25.1,95.9,1011.9,0.9,145.5,6.8,0.9,0,0,24.2,56
23/04/2023 22:00:00 -03:00,25,97,1011.8,0,208,2.5,0,0,0,24.3,55
23/04/2023 23:00:00 -03:00,24.5,99,1011.8,0,180,0,0,0,0,24.2,54
24/04/2023 00:00:00 -03:00,24.2,99,1011.2,0.1,221.9,2.5,4.8,0,0,23.9,53
24/04/2023 01:00:00 -03:00,24,99,1010.6,0.1,143,4,1.5,0,0,23.7,52
24/04/2023 02:00:00 -03:00,23.6,99,1010.2,0,180,0,0,0,0,23.3,51
24/04/2023 03:00:00 -03:00,23.6,99,1010.1,0,180,0,0,0,0,23.2,50
24/04/2023 04:00:00 -03:00,23.7,99,1010.3,0,180,0,0,0,0,23.3,49
24/04/2023 05:00:00 -03:00,23.8,99,1010.8,0,180,1.1,0,662,0,23.5,48
24/04/2023 06:00:00 -03:00,24.5,99,1011.2,0,180,0,0.3,5389,1,24.1,47
24/04/2023 07:00:00 -03:00,26.5,93.1,1011.7,1.4,144.7,6.8,0,18797,3,25.1,46
24/04/2023 08:00:00 -03:00,27,89.9,1012.4,1.5,133.5,6.8,0,16974,3,25,45
24/04/2023 09:00:00 -03:00,27.3,90.6,1012.5,1.6,133.1,6.8,0.3,29279,6,25.4,44
24/04/2023 10:00:00 -03:00,27.7,89.9,1012.4,1.7,153.8,8.6,0,30891,6,25.7,43
24/04/2023 11:00:00 -03:00,29.1,83.6,1011.5,1.9,139,6.8,0,47328,10,25.8,42
24/04/2023 12:00:00 -03:00,29.8,80.7,1010.9,1.8,140.9,6.8,0,40805,7,25.9,41
24/04/2023 13:00:00 -03:00,29.7,79.6,1010.5,1.4,145.5,8.6,0,36275,5,25.6,40
24/04/2023 14:00:00 -03:00,30.1,77,1010.2,1.6,145.6,6.8,0,35593,4,25.3,39
24/04/2023 15:00:00 -03:00,29.5,79.7,1010.3,1.5,144.5,5.4,0,25114,2,25.3,38
24/04/2023 16:00:00 -03:00,27.8,84.5,1011,1.2,151.1,5.4,0,5618,1,24.8,37
24/04/2023 17:00:00 -03:00,27.1,89,1011.4,0.5,160.3,4,0,156,0,24.9,36
24/04/2023 18:00:00 -03:00,26.8,90.2,1012,0.1,162.3,4,0,0,0,24.9,35
24/04/2023 19:00:00 -03:00,26.2,93.2,1012.5,0,158.5,2.5,0,0,0,24.8,34
24/04/2023 20:00:00 -03:00,25.8,94.6,1013.3,0.2,171.6,4,0,0,0,24.7,33
24/04/2023 21:00:00 -03:00,25.1,96.4,1013.4,0.1,199.4,2.5,0,0,0,24.4,32
24/04/2023 22:00:00 -03:00,24.7,97.2,1013.4,0.1,226,2.5,0,0,0,24.1,31
24/04/2023 23:00:00 -03:00,24.4,97.6,1013.1,0,234,2.5,0,0,0,23.8,30
25/04/2023 00:00:00 -03:00,24,98.3,1012.5,0,180,0,0,0,0,23.6,29
25/04/2023 01:00:00 -03:00,23.8,99,1012.1,0,180,0,0,0,0,23.4,28
25/04/2023 02:00:00 -03:00,23.7,99,1011.8,0,180,0,0,0,0,23.3,27
25/04/2023 03:00:00 -03:00,23.9,99,1011.7,0,180,2.5,0,0,0,23.6,26
25/04/2023 04:00:00 -03:00,23.8,99,1011.8,0,180,1.1,0,0,0,23.4,25
25/04/2023 05:00:00 -03:00,23.8,99,1012,0,180,1.1,4.8,1109,0,23.5,24
25/04/2023 06:00:00 -03:00,24.7,98.2,1012.4,0,180,1.1,0,13430,2,24.2,23
25/04/2023 07:00:00 -03:00,27,91.2,1013.1,0.2,217.2,4,0,23933,3,25.2,22
25/04/2023 08:00:00 -03:00,28.7,85.1,1013.6,0.1,161.9,2.5,0,29668,5,25.8,21
25/04/2023 09:00:00 -03:00,29.9,81.2,1013.5,1,126.6,5.4,0,36889,8,26,20
25/04/2023 10:00:00 -03:00,30.2,79.9,1013.2,1.5,131.6,6.8,0,36243,8,26.1,19
25/04/2023 11:00:00 -03:00,31,75.7,1012.4,1.6,137.2,6.8,0,49156,10,25.9,18
25/04/2023 12:00:00 -03:00,31.2,74.6,1011.8,2,133.7,6.8,0,47375,8,25.9,17
25/04/2023 13:00:00 -03:00,30.3,74,1011.2,1.7,122.3,5.4,0,40018,5,24.9,16
25/04/2023 14:00:00 -03:00,30.8,74.6,1011,2,144.6,6.8,0,34798,4,25.4,15
25/04/2023 15:00:00 -03:00,29.5,77.9,1011.2,1.9,146.3,6.8,0,17555,2,25,14
25/04/2023 16:00:00 -03:00,28.7,83,1011.5,1.3,138.8,6.8,0.3,6476,1,25.3,13
25/04/2023 17:00:00 -03:00,26.8,92.5,1011.8,0.6,161.5,6.8,0,176,0,25.3,12
25/04/2023 18:00:00 -03:00,26.1,97.5,1012.2,0.6,161.4,5.4,4.8,0,0,25.4,11
25/04/2023 19:00:00 -03:00,25.8,98.5,1012.8,0.4,167.9,6.8,2.4,0,0,25.3,10
25/04/2023 20:00:00 -03:00,25.8,97.9,1013.5,1,133.3,8.6,0,0,0,25.3,9
25/04/2023 21:00:00 -03:00,25.9,96.4,1013.6,0.4,161.3,5.4,0,0,0,25.1,8
25/04/2023 22:00:00 -03:00,25.3,98.1,1013.5,0.8,140.1,6.8,0.3,0,0,24.8,7
25/04/2023 23:00:00 -03:00,24.7,99,1013.2,0,180,1.1,0,0,0,24.3,6
26/04/2023 00:00:00 -03:00,24.4,99,1012.4,0,180,0,0,0,0,24.1,5
26/04/2023 01:00:00 -03:00,24.1,99,1012.1,0.5,171.3,6.8,34.8,0,0,23.8,4
26/04/2023 02:00:00 -03:00,23.5,99,1011.6,0.1,83.5,4,4.2,0,0,23.2,3
26/04/2023 03:00:00 -03:00,23.7,99,1011.4,0,179,2.5,0,0,0,23.4,2
26/04/2023 04:00:00 -03:00,23.9,99,1011.3,0.5,213.2,4,6.6,0,0,23.6,1
